time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
2024-08-12,27.6,25.2,31.3,82,0.2,,7.6,,1002.7,,6
2024-08-13,30.1,27.3,35.2,83,1.0,,6.7,,1003.9,,7
2024-08-14,28.3,26.1,31.5,83,0.0,,7.2,,1004.4,,7
2024-08-15,28.5,25.5,31.8,82,7.1,,8.6,,1003.1,,6
2024-08-16,29.8,26.4,36.2,84,2.0,,12.6,,1002.4,,8
2024-08-17,29.2,26.0,36.2,81,22.1,,10.6,,1004.8,,7
2024-08-18,29.7,26.3,34.9,85,15.0,,10.4,,1004.7,,6
2024-08-19,28.7,25.0,34.9,85,0.0,,9.6,,1003.6,,7
2024-08-20,26.4,24.2,31.6,89,9.1,,7.9,,1004.1,,7
2024-08-21,30.6,26.2,35.5,84,1.0,,8.6,,1005.5,,5
2024-08-22,30.8,26.9,35.5,78,0.0,,9.5,,1004.1,,3
2024-08-23,29.6,24.9,35.5,80,0.0,,9.5,,1004.9,,4
2024-08-24,28.3,25.3,35.1,82,4.1,,7.5,,1005.0,,4
2024-08-25,30.7,26.4,35.6,76,7.9,,8.6,,1002.9,,3
2024-08-26,29.3,25.3,36.2,80,0.0,,9.3,,1003.2,,5
2024-08-27,28.2,23.6,36.2,78,49.0,,16.1,,1005.3,,6
2024-08-28,29.5,24.7,35.3,,7.9,,,,,,
2024-08-29,27.0,24.1,34.7,,25.9,,,,,,
2024-08-30,30.1,25.5,34.8,,5.1,,,,,,
2024-08-31,30.4,25.9,35.1,,0.0,,,,,,
2024-09-02,29.2,24.6,35.5,,4.1,,,,,,
2024-09-03,28.8,,35.7,,0.0,,,,,,
2024-09-04,27.6,24.2,35.7,,36.1,,,,,,
2024-09-05,29.6,26.0,33.9,83,8.9,,5.6,,1002.2,,3
2024-09-06,27.9,24.5,33.9,84,0.0,,8.2,,1004.3,,4
2024-09-07,28.1,24.6,31.9,81,9.9,,5.2,,1005.1,,4
2024-09-08,29.5,25.4,33.4,76,0.0,,6.6,,1004.6,,3
2024-09-09,28.5,25.0,34.0,75,0.0,,6.2,,1002.3,,3
2024-09-10,28.1,23.5,35.5,83,14.0,,7.5,,1002.4,,5
2024-09-11,30.1,25.5,36.4,71,1.0,,6.0,,1001.9,,3
2024-09-12,28.4,26.4,36.4,84,0.0,,7.9,,1000.9,,7
2024-09-13,26.1,23.3,31.6,84,5.1,,13.0,,1000.8,,8
2024-09-14,27.5,23.3,32.6,82,0.5,,8.2,,1002.6,,3
2024-09-15,26.3,22.9,33.5,82,0.0,,9.1,,1003.3,,3
2024-09-16,28.4,22.1,33.9,73,7.9,,10.9,,1004.3,,0
2024-09-17,29.6,24.5,35.4,77,0.0,,7.2,,1006.0,,1
2024-09-18,28.2,24.8,35.4,76,0.0,,9.2,,1005.8,,7
2024-09-19,28.4,24.0,33.8,75,0.3,,9.4,,1006.3,,4
2024-09-20,29.7,23.0,35.4,75,0.3,,7.5,,1005.6,,0
2024-09-21,30.6,25.3,35.4,75,0.0,,6.5,,1006.7,,0
2024-09-22,28.1,23.2,33.1,73,0.0,,6.6,,1006.0,,0
2024-09-23,29.5,24.5,37.0,70,0.0,,7.6,,1005.0,,1
2024-09-24,29.5,25.0,33.7,70,0.0,,7.0,,1004.1,,0
2024-09-25,29.0,25.7,32.5,72,0.4,,11.8,,1005.0,,1
2024-09-26,26.7,25.5,28.7,77,1.6,,13.4,,1005.8,,4
2024-09-27,26.9,23.7,31.5,74,0.0,,9.0,,1004.6,,0
2024-09-28,26.6,23.0,31.9,75,0.6,,10.8,,1006.1,,1
2024-09-29,26.5,22.5,31.3,75,0.0,,8.9,,1009.2,,1
2024-09-30,27.2,22.0,32.4,68,0.0,,13.0,,1007.3,,1
2024-10-01,28.1,23.6,33.0,64,0.0,,14.4,,1004.4,,0
2024-10-02,28.0,21.6,34.4,57,0.0,,11.2,,1004.1,,0
2024-10-03,27.2,20.4,34.3,54,0.0,,8.4,,1003.9,,0
2024-10-04,27.4,21.3,33.3,61,0.0,,7.4,,1005.5,,0
2024-10-05,27.6,22.1,33.7,55,0.0,,9.3,,1007.5,,0
2024-10-06,27.3,21.7,33.7,52,0.0,,11.5,,1010.5,,0
2024-10-07,26.4,21.5,31.9,54,0.0,,7.7,,1012.7,,0
2024-10-08,26.4,21.4,32.0,59,0.0,,8.7,,1012.5,,0
2024-10-09,26.4,20.2,32.9,53,0.0,,10.7,,1009.8,,0
2024-10-10,26.3,18.9,33.6,44,0.0,,14.2,,1008.8,,0
2024-10-11,26.2,20.1,32.6,46,0.0,,13.6,,1008.9,,0
2024-10-12,25.3,19.3,31.5,49,0.0,,9.3,,1009.8,,0
2024-10-13,25.1,19.4,31.4,53,0.0,,7.7,,1011.0,,0
2024-10-14,25.2,19.9,30.8,55,0.0,,9.1,,1011.4,,0
2024-10-15,25.8,19.4,32.2,50,0.0,,12.7,,1010.2,,0
2024-10-16,24.9,19.3,31.3,53,0.0,,7.6,,1009.6,,2
2024-10-17,24.9,18.9,32.0,55,0.0,,8.1,,1010.4,,0
2024-10-18,25.1,19.5,33.0,56,0.0,,8.3,,1010.5,,0
2024-10-19,24.7,19.5,31.2,54,0.0,,8.9,,1010.6,,0
2024-10-20,24.1,18.6,30.4,57,0.0,,8.4,,1012.4,,0
2024-10-21,23.8,18.8,30.1,61,0.0,,7.0,,1013.0,,0
2024-10-22,23.7,18.6,29.8,62,0.0,,7.3,,1013.8,,0
2024-10-23,24.4,17.7,31.3,54,0.0,,12.0,,1012.7,,0
2024-10-24,24.4,17.5,31.8,46,0.0,,14.2,,1011.0,,0
2024-10-25,23.8,18.3,32.0,48,0.0,,10.3,,1010.6,,0
2024-10-26,23.4,18.6,29.7,57,0.0,,9.4,,1010.8,,0
2024-10-27,23.8,19.2,29.1,63,0.0,,9.5,,1010.4,,0
2024-10-28,24.0,19.2,29.6,68,0.0,,8.1,,1009.0,,0
2024-10-29,24.1,19.1,30.4,64,0.0,,6.5,,1009.4,,0
2024-10-30,24.6,18.8,32.0,56,0.0,,9.6,,1009.9,,0
2024-10-31,25.6,21.4,31.4,44,0.0,,14.7,,1010.7,,0
2024-11-01,23.9,19.5,32.0,48,0.0,,11.5,,1011.6,,0
2024-11-02,22.6,16.9,29.1,56,0.0,,7.2,,1013.3,,0
2024-11-03,22.4,17.4,28.9,56,0.0,,7.2,,1014.4,,0
2024-11-04,22.3,17.4,28.8,62,0.0,,6.5,,1012.7,,0
2024-11-05,22.4,17.0,28.1,69,0.0,,8.8,,1015.5,,0
2024-11-06,22.5,18.6,28.4,61,0.0,,6.7,,1015.4,,0
2024-11-07,22.8,17.8,30.0,65,0.0,,6.0,,1014.9,,0
2024-11-08,22.7,18.1,27.9,66,0.0,,6.3,,1014.5,,0
2024-11-09,22.2,17.9,27.8,67,0.0,,7.6,,1014.9,,0
2024-11-10,22.0,17.6,27.8,66,0.0,,7.1,,1014.8,,0
2024-11-11,21.9,17.4,27.6,66,0.0,,6.1,,1014.6,,0
2024-11-12,21.9,17.1,27.7,63,0.0,,7.5,,1013.6,,0
2024-11-13,21.3,16.5,28.7,64,0.0,,8.5,,1012.6,,0
2024-11-14,20.2,13.7,27.2,58,0.0,,7.3,,1014.9,,4
2024-11-15,20.2,15.5,26.8,59,0.0,,9.9,,1013.8,,3
2024-11-16,20.5,16.6,26.2,55,0.0,,12.3,,1012.9,,0
2024-11-17,19.6,15.0,25.9,56,0.0,,10.0,,1013.8,,0
2024-11-18,18.6,13.9,25.1,64,0.0,,9.8,,1015.2,,1
2024-11-19,17.8,12.6,24.2,64,0.0,,7.6,,1016.3,,0
2024-11-20,17.5,12.2,24.6,58,0.0,,7.5,,1015.2,,0
2024-11-21,17.1,11.7,24.1,59,0.0,,7.7,,1015.0,,0
2024-11-22,17.2,11.2,24.8,61,0.0,,7.0,,1014.7,,0
2024-11-23,18.1,12.9,26.0,53,0.0,,7.2,,1015.3,,2
2024-11-24,19.5,13.1,26.9,49,0.0,,10.5,,1014.8,,0
2024-11-25,18.1,12.2,24.8,50,0.0,,10.1,,1014.7,,0
2024-11-26,17.9,12.1,24.5,53,0.0,,10.4,,1014.8,,0
2024-11-27,17.1,11.5,23.6,51,0.0,,8.8,,1014.6,,0
2024-11-28,16.1,10.0,23.5,52,0.0,,6.3,,1016.5,,0
2024-11-29,16.2,10.3,23.7,56,0.0,,6.4,,1017.3,,0
2024-11-30,16.7,10.7,23.5,57,0.0,,9.8,,1015.1,,1
2024-12-01,17.0,10.7,24.3,55,0.0,,8.5,,1013.1,,0
2024-12-02,18.1,12.4,26.1,46,0.0,,10.6,,1013.2,,0
2024-12-03,18.0,11.4,24.8,42,0.0,,12.6,,1015.6,,0
2024-12-04,18.2,14.7,24.6,45,0.0,,16.5,,1014.1,,0
2024-12-05,16.7,12.7,22.8,48,0.0,,12.9,,1013.5,,0
2024-12-06,16.2,12.6,24.0,48,0.0,,13.0,,1012.6,,0
2024-12-07,13.9,8.4,21.0,48,0.0,,6.5,,1012.6,,0
2024-12-08,14.1,10.6,20.6,52,5.9,,17.2,,1012.8,,4
2024-12-09,13.7,8.4,22.0,50,0.8,,12.9,,1015.4,,1
2024-12-10,13.1,9.4,21.9,43,0.0,,15.1,,1016.5,,0
2024-12-11,12.9,8.9,20.0,41,0.0,,12.8,,1015.2,,0
2024-12-14,13.3,9.1,19.3,46,0.0,,12.7,,1016.7,,0
2024-12-15,12.2,7.8,18.2,56,0.0,,6.3,,1018.8,,2
2024-12-16,12.3,6.2,20.1,59,0.0,,5.0,,1017.5,,1
2024-12-17,12.9,8.2,20.1,66,0.0,,7.8,,1016.1,,0
2024-12-18,13.1,7.1,21.5,60,0.0,,6.0,,1015.3,,0
2024-12-19,12.8,8.5,19.4,66,0.0,,9.9,,1015.9,,0
2024-12-20,13.4,5.7,22.3,52,0.0,,8.7,,1015.8,,0
2024-12-21,12.8,6.7,20.2,57,0.0,,9.2,,1015.6,,0
2024-12-22,12.5,7.6,19.8,59,0.0,,5.8,,1015.6,,3
2024-12-23,11.3,7.6,13.9,73,4.3,,8.0,,1016.6,,7
2024-12-24,12.9,8.0,19.2,66,0.8,,6.5,,1017.3,,3
2024-12-25,12.6,6.3,21.2,66,0.0,,8.3,,1018.7,,0
2024-12-26,12.7,7.5,20.9,66,0.0,,7.4,,1020.5,,1
2024-12-27,13.4,9.4,24.1,80,0.0,,8.3,,1019.6,,6
2024-12-28,14.1,13.1,15.9,91,30.0,,9.5,,1019.3,,6
2024-12-29,12.9,8.1,17.4,82,4.1,,10.2,,1019.8,,0
2024-12-30,10.5,10.0,17.4,74,0.0,,11.1,,1018.6,,1
2024-12-31,10.3,5.9,15.5,82,0.0,,7.1,,1020.1,,3
2025-01-01,11.8,8.3,16.8,78,0.0,,12.6,,1017.7,,5
2025-01-02,13.0,8.8,19.1,68,0.0,,10.9,,1017.0,,7
2025-01-03,14.1,10.4,21.0,70,0.0,,7.0,,1017.3,,6
2025-01-04,14.0,8.6,21.2,62,0.0,,5.6,,1015.2,,3
2025-01-05,13.2,9.0,19.4,72,0.0,,10.5,,1015.9,,4
2025-01-06,13.5,10.0,20.0,80,0.0,,9.0,,1017.0,,2
2025-01-07,12.8,9.8,17.8,81,0.0,,13.8,,1016.4,,1
2025-01-08,12.3,8.1,18.0,70,0.0,,14.3,,1014.5,,0
2025-01-09,10.5,6.0,16.8,78,0.0,,5.6,,1018.2,,1
2025-01-10,10.1,5.6,16.0,79,0.0,,4.5,,1020.0,,1
2025-01-11,12.0,7.7,17.4,83,1.9,,9.9,,1018.8,,7
2025-01-12,12.9,7.3,18.9,76,18.0,,10.9,,1019.6,,4
2025-01-13,14.2,8.3,22.6,69,5.1,,10.9,,1018.1,,0
2025-01-14,14.1,7.0,22.6,69,0.0,,6.5,,1018.5,,0
2025-01-15,11.0,6.0,17.7,76,0.0,,5.7,,1020.2,,0
2025-01-16,12.3,7.2,21.7,79,0.8,,8.7,,1021.2,,1
2025-01-17,11.0,6.5,17.8,68,0.0,,10.5,,1019.8,,2
2025-01-18,12.0,7.8,17.5,68,0.0,,5.5,,1018.0,,8
2025-01-19,15.7,9.1,22.1,54,0.0,,8.2,,1016.9,,6
2025-01-20,16.2,13.0,20.9,64,0.0,,11.7,,1014.7,,5
2025-01-21,14.8,10.0,21.6,67,0.0,,10.3,,1013.5,,3
2025-01-22,14.0,8.0,21.7,64,0.0,,7.5,,1013.4,,1
2025-01-23,13.9,8.5,20.8,63,0.0,,11.0,,1014.9,,0
2025-01-24,14.2,8.8,21.0,62,0.0,,13.3,,1014.6,,0
2025-01-25,14.6,11.5,20.4,56,0.0,,13.1,,1013.9,,0
2025-01-26,13.9,8.8,21.2,60,0.0,,11.2,,1013.6,,0
2025-01-27,13.4,7.8,21.2,61,0.0,,10.6,,1012.7,,0
2025-01-28,14.0,9.2,21.8,55,0.0,,8.3,,1012.2,,0
2025-01-29,14.4,8.3,21.0,68,0.0,,11.8,,1014.8,,1
2025-01-30,14.4,7.0,22.0,57,0.0,,6.2,,1011.7,,1
2025-01-31,14.8,8.6,22.4,60,0.0,,10.0,,1011.2,,0
2025-02-01,16.3,11.4,22.8,49,0.0,,10.2,,1013.6,,2
2025-02-02,15.3,9.3,22.2,61,0.0,,9.9,,1015.4,,1
2025-02-03,13.5,8.2,20.9,70,0.0,,6.9,,1014.6,,0
2025-02-04,15.7,9.9,22.1,60,0.0,,10.8,,1015.0,,2
2025-02-05,14.9,9.7,22.1,71,4.1,,9.7,,1015.7,,1
2025-02-06,14.2,8.6,21.9,48,0.0,,16.7,,1016.9,,0
2025-02-07,14.5,10.4,20.5,50,0.0,,18.1,,1015.6,,2
2025-02-08,16.0,12.2,22.7,45,0.0,,15.6,,1014.5,,5
2025-02-09,16.7,10.2,24.9,45,0.0,,10.2,,1014.0,,0
2025-02-10,15.9,9.2,23.9,49,0.0,,7.5,,1013.8,,3
2025-02-11,16.5,9.4,25.0,48,0.0,,10.8,,1013.3,,0
2025-02-12,16.9,11.2,23.1,43,0.0,,14.9,,1014.0,,0
2025-02-13,16.5,11.8,22.6,35,0.0,,18.8,,1014.0,,3
2025-02-14,17.4,12.6,24.2,30,0.0,,17.0,,1011.9,,3
2025-02-15,16.3,11.8,22.0,48,1.2,,9.2,,1010.6,,4
2025-02-16,15.8,10.4,28.7,55,0.0,,7.4,,1012.6,,7
2025-02-17,16.7,8.7,26.0,52,0.0,,8.8,,1015.0,,1
2025-02-18,18.6,12.8,26.1,39,0.0,,11.9,,1014.1,,3
2025-02-19,18.3,11.3,26.0,38,0.0,,9.7,,1012.1,,4
2025-02-20,18.7,13.4,26.3,62,3.0,,18.5,,1014.3,,6
2025-02-21,17.4,10.7,24.5,62,2.0,,9.7,,1017.3,,1
2025-02-22,16.9,11.3,24.5,61,0.0,,11.8,,1016.0,,2
2025-02-23,16.8,10.4,24.1,57,0.0,,9.4,,1017.0,,0
2025-02-24,17.4,9.2,25.6,54,0.0,,10.0,,1017.9,,2
2025-02-25,18.0,11.5,24.4,52,0.2,,11.5,,1018.3,,7
2025-02-26,22.9,17.5,28.9,50,0.0,,10.0,,1018.6,,8
2025-02-27,18.3,15.9,28.9,72,0.5,,15.6,,1016.0,,8
2025-02-28,18.4,15.3,19.8,75,10.9,,21.1,,1012.4,,7
2025-03-01,19.4,14.5,25.1,69,2.0,,8.9,,1014.2,,1
2025-03-02,18.0,12.2,25.1,64,0.0,,11.6,,1012.3,,0
2025-03-03,16.7,9.0,23.6,62,3.6,,10.5,,1011.6,,3
2025-03-04,18.1,13.0,27.9,60,0.0,,13.8,,1013.4,,2
2025-03-05,15.9,8.8,25.3,57,0.0,,23.5,,1013.1,,0
2025-03-06,17.7,12.5,24.9,50,0.0,,17.9,,1011.0,,0
2025-03-07,18.0,10.7,26.9,45,0.0,,12.0,,1009.9,,1
2025-03-08,19.8,13.7,27.2,42,0.0,,14.9,,1008.1,,2
2025-03-09,19.2,10.3,28.9,45,0.0,,8.8,,1012.4,,2
2025-03-10,21.8,15.0,29.0,43,0.0,,9.0,,1016.0,,5
2025-03-11,21.9,14.2,30.8,44,0.0,,10.6,,1013.5,,6
2025-03-12,23.4,15.6,31.4,38,0.0,,14.0,,1008.7,,4
2025-03-13,21.1,14.3,28.7,48,0.7,,9.6,,1007.6,,2
2025-03-14,20.8,13.8,28.1,48,0.0,,9.2,,1009.5,,3
2025-03-15,19.5,,30.7,,5.1,,,,,,
2025-03-16,20.9,13.3,28.5,,0.5,,,,,,
2025-03-17,21.0,12.5,28.5,,0.0,,,,,,
2025-03-22,21.5,14.7,29.3,35,0.0,,10.0,,1012.4,,0
2025-03-23,21.6,13.2,29.6,42,0.0,,9.4,,1014.6,,0
2025-03-24,22.4,14.8,30.2,43,0.0,,8.4,,1013.7,,0
2025-03-25,23.6,15.1,31.4,44,0.0,,9.3,,1009.9,,0
2025-03-26,25.4,16.9,33.7,34,0.0,,11.9,,1006.8,,2
2025-03-27,26.6,19.6,34.2,30,0.0,,12.3,,1006.1,,0
2025-03-28,23.8,18.6,30.5,29,0.0,,13.9,,1008.9,,0
2025-03-29,21.8,16.0,29.0,30,0.0,,19.9,,1009.1,,5
2025-03-30,23.2,17.7,30.4,27,0.0,,14.9,,1009.8,,0
2025-03-31,23.6,14.1,32.2,24,0.0,,13.6,,1010.0,,0
2025-04-01,25.3,19.0,32.2,18,0.0,,16.0,,1008.7,,0
2025-04-02,25.2,14.2,33.3,18,0.0,,13.6,,1010.1,,0
2025-04-03,26.2,16.8,34.9,20,0.0,,13.6,,1011.2,,2
2025-04-04,26.8,19.4,34.2,21,0.0,,15.2,,1010.7,,0
2025-04-05,27.6,20.7,34.7,22,0.0,,14.3,,1007.8,,0
2025-04-06,28.5,20.8,36.7,23,0.0,,11.1,,1006.1,,1
2025-04-07,28.3,19.4,37.0,29,0.0,,10.3,,1008.4,,2
2025-04-08,29.4,20.8,37.3,28,0.0,,12.7,,1010.4,,3
2025-04-09,29.6,21.2,37.3,30,0.0,,12.2,,1008.6,,5
2025-04-10,27.4,21.1,34.7,39,0.3,,11.0,,1004.5,,5
2025-04-11,26.6,21.0,33.8,47,3.6,,16.6,,1003.7,,3
2025-04-12,22.8,18.6,33.9,49,0.0,,9.7,,1007.3,,3
2025-04-13,27.3,16.8,34.9,42,11.9,,8.3,,1008.6,,0
2025-04-14,28.5,20.0,35.2,41,0.0,,11.1,,1008.5,,0
2025-04-15,28.1,21.4,34.3,41,0.0,,11.6,,1009.1,,2
2025-04-16,29.2,20.9,36.3,39,0.0,,9.9,,1006.8,,1
2025-04-17,28.6,20.4,37.0,32,7.9,,11.4,,1003.8,,1
2025-04-18,29.6,21.5,37.7,37,0.0,,13.0,,1003.0,,2
2025-04-19,30.8,25.2,38.7,36,0.5,,21.4,,1002.8,,4
2025-04-20,30.9,24.6,36.6,34,0.0,,20.4,,1004.9,,2
2025-04-21,30.3,20.7,38.4,26,0.0,,12.2,,1006.9,,1
2025-04-22,30.6,21.6,38.5,24,0.0,,12.8,,1007.3,,0
2025-04-23,30.7,23.5,37.0,17,0.0,,16.2,,1004.7,,0
2025-04-24,30.3,20.8,37.9,16,0.0,,14.5,,1002.6,,0
2025-04-25,30.7,20.2,39.0,13,0.0,,14.7,,1004.3,,0
2025-04-26,32.3,25.1,39.7,10,0.0,,16.5,,1003.5,,1
2025-04-27,31.5,22.2,39.4,13,0.0,,12.5,,1005.0,,0
2025-04-28,29.8,21.4,37.1,21,0.0,,12.4,,1004.6,,0
2025-04-29,30.1,25.5,35.4,34,0.0,,15.6,,1005.4,,2
2025-04-30,30.3,23.8,36.1,37,0.0,,13.5,,1006.9,,2
2025-05-01,28.6,25.1,32.2,45,0.1,,16.4,,1009.2,,4
2025-05-02,25.7,20.6,36.0,47,13.0,,14.1,,1009.1,,4
2025-05-03,29.8,22.7,35.0,54,0.0,,9.0,,1007.0,,3
2025-05-04,27.3,20.7,36.0,44,7.1,,11.9,,1004.9,,5
2025-05-05,23.5,22.5,36.0,55,0.5,,9.8,,1006.6,,7
2025-05-06,28.0,19.5,33.9,56,5.1,,8.6,,1006.3,,6
2025-05-07,27.3,24.1,34.2,51,0.0,,9.4,,1005.7,,4
2025-05-08,28.4,22.4,33.5,49,0.7,,8.4,,1006.0,,3
2025-05-09,28.4,22.5,34.7,51,0.8,,10.2,,1007.4,,2
2025-05-10,28.3,23.0,34.6,52,1.7,,7.4,,1006.7,,5
2025-05-11,29.5,21.5,36.8,44,0.0,,10.5,,1004.6,,1
2025-05-12,29.2,21.0,35.7,39,0.0,,12.1,,1003.3,,1
2025-05-13,30.8,22.3,38.9,30,0.0,,11.3,,1002.8,,0
2025-05-14,31.2,22.5,38.8,29,0.0,,13.8,,1003.1,,0
2025-05-15,32.9,23.8,40.4,25,0.0,,14.8,,1002.3,,0
2025-05-16,31.7,19.8,41.7,23,5.1,,13.6,,1001.9,,1
2025-05-17,33.7,26.0,40.8,28,2.0,,11.2,,1001.6,,0
2025-05-18,33.7,29.1,40.8,34,0.0,,13.9,,1001.9,,0
2025-05-19,31.4,26.5,36.7,47,0.0,,15.1,,1002.5,,2
2025-05-20,32.4,25.2,39.0,38,0.4,,15.2,,1000.7,,2
2025-05-21,32.8,28.0,39.2,40,0.1,,15.5,,1001.4,,2
2025-05-22,31.6,28.3,36.5,48,0.0,,18.2,,1002.0,,0
2025-05-23,31.9,27.1,38.0,48,0.0,,15.6,,1000.6,,1
2025-05-24,32.0,29.4,36.0,44,0.3,,15.8,,1001.7,,4
2025-05-25,28.0,23.1,37.2,62,0.0,,10.5,,1004.7,,4
2025-05-26,32.0,23.5,36.8,51,0.3,,7.6,,1002.6,,0
2025-05-27,33.4,27.3,37.7,51,0.0,,9.1,,1000.1,,0
2025-05-28,32.5,27.4,38.6,46,0.0,,13.4,,998.2,,0
2025-05-29,32.7,25.6,40.1,36,0.0,,11.8,,996.1,,2
2025-05-30,28.9,21.0,41.3,37,14.0,,10.5,,995.2,,2
2025-05-31,30.7,24.4,40.2,31,0.5,,9.4,,997.2,,2
2025-06-01,31.2,22.4,40.2,33,11.9,,10.3,,998.2,,2
2025-06-02,31.5,24.4,40.1,29,0.0,,12.8,,998.2,,2
2025-06-03,29.1,21.0,37.0,38,0.0,,11.6,,1001.2,,5
2025-06-04,28.2,21.7,36.2,47,2.0,,10.1,,1004.2,,2
2025-06-05,30.9,21.3,36.3,39,3.0,,9.9,,1006.2,,0
2025-06-06,31.3,25.2,38.0,38,0.0,,10.8,,1005.3,,1
2025-06-07,32.5,24.7,40.0,39,0.0,,10.6,,1003.5,,1
2025-06-08,34.3,26.9,41.3,38,0.0,,13.0,,1001.7,,0
2025-06-09,35.3,27.1,42.8,33,0.0,,12.8,,999.9,,0
2025-06-10,35.2,28.2,41.0,35,0.0,,12.6,,999.1,,0
2025-06-11,35.4,30.9,40.3,43,0.9,,14.5,,1000.1,,1
2025-06-12,35.0,30.9,39.5,46,0.2,,14.1,,1000.7,,1
2025-06-13,34.6,31.4,38.2,46,1.3,,13.8,,1001.5,,2
2025-06-14,35.2,29.4,41.5,39,0.0,,12.5,,999.0,,0
2025-06-15,34.4,28.7,40.5,46,0.0,,10.8,,997.8,,4
2025-06-16,31.3,27.9,36.8,58,0.2,,8.1,,998.9,,5
2025-06-17,28.6,25.1,37.4,65,3.0,,6.2,,1000.0,,7
2025-06-18,30.8,25.9,36.1,65,2.0,,6.6,,997.9,,4
2025-06-19,32.3,27.5,36.9,62,0.0,,7.8,,996.8,,2
2025-06-20,30.4,26.7,36.9,67,9.9,,13.1,,999.4,,5
2025-06-21,32.7,27.8,36.3,63,5.1,,9.3,,1000.0,,8
2025-06-22,30.9,27.9,36.3,68,0.0,,9.3,,999.2,,5
2025-06-23,29.8,24.4,34.2,72,3.4,,8.4,,997.4,,2
2025-06-24,30.3,26.4,34.4,70,1.2,,12.3,,996.8,,2
2025-06-25,28.2,27.2,34.1,74,0.0,,15.4,,999.6,,7
2025-06-26,32.4,26.8,36.6,65,2.0,,13.1,,1001.7,,6
2025-06-27,32.1,27.5,37.2,66,0.0,,7.8,,1000.9,,6
2025-06-28,28.9,23.8,37.2,77,34.0,,8.0,,999.4,,7
2025-06-29,26.7,23.6,33.9,88,119.1,,10.4,,997.2,,8
2025-06-30,27.5,24.1,30.7,87,71.1,,12.4,,998.2,,8
2025-07-01,27.0,24.8,30.7,80,13.0,,6.6,,999.5,,5
2025-07-02,31.4,24.8,36.4,71,17.0,,7.8,,999.2,,1
2025-07-03,31.5,27.8,36.4,72,0.0,,10.0,,1000.0,,3
2025-07-04,29.5,26.1,32.6,73,0.4,,8.0,,999.7,,2
2025-07-05,29.5,26.6,32.9,76,6.4,,9.9,,998.7,,4
2025-07-06,29.6,25.4,33.8,81,0.5,,10.1,,998.2,,7
2025-07-07,30.9,28.0,36.0,79,3.0,,10.7,,998.9,,4
2025-07-08,29.9,26.6,36.0,83,0.0,,8.3,,999.2,,7
2025-07-09,29.1,24.4,35.1,84,0.0,,8.5,,1000.3,,7
2025-07-10,27.4,24.3,34.3,85,9.9,,10.7,,1002.3,,7
2025-07-11,31.2,25.7,34.9,76,7.1,,6.2,,1001.9,,4
2025-07-12,29.6,27.2,34.9,79,0.0,,7.3,,1001.6,,5
2025-07-13,28.6,27.1,35.0,77,0.3,,5.3,,1001.7,,5
2025-07-14,29.1,26.3,35.0,77,20.1,,7.4,,1000.8,,8
2025-07-15,30.9,27.1,34.9,71,0.3,,18.5,,999.7,,6
2025-07-16,28.6,24.4,34.9,80,8.9,,18.6,,1000.7,,7
2025-07-17,29.8,26.4,33.8,74,2.0,,10.1,,1002.8,,7
2025-07-18,28.9,27.4,33.8,78,0.5,,6.9,,1002.1,,6
2025-07-19,31.6,26.5,35.4,76,1.0,,9.7,,999.3,,1
2025-07-20,31.0,28.3,35.4,71,0.0,,7.9,,998.7,,5
2025-07-21,26.8,24.8,34.2,90,17.0,,9.2,,1001.6,,8
2025-07-22,27.1,24.5,29.1,81,9.9,,6.1,,999.8,,6
2025-07-23,29.8,25.2,34.8,80,1.0,,6.0,,996.8,,5
2025-07-24,31.5,26.0,35.9,80,1.0,,7.6,,995.8,,6
2025-07-25,32.4,27.0,36.6,75,0.0,,8.1,,995.4,,1
2025-07-26,29.4,26.7,32.8,78,0.3,,6.5,,996.7,,4
2025-07-27,29.6,26.6,32.8,76,1.2,,7.2,,996.9,,5
2025-07-28,28.6,26.2,32.6,83,5.0,,7.3,,997.0,,6
2025-07-29,27.8,25.7,31.3,80,9.7,,14.9,,998.1,,8
2025-07-30,28.9,26.4,32.1,75,0.8,,11.5,,999.1,,6
2025-07-31,27.8,24.4,33.9,82,39.1,,11.9,,999.6,,6
2025-08-01,28.5,25.6,31.2,86,3.0,,11.1,,1000.2,,7
2025-08-02,29.5,26.2,33.3,85,7.1,,8.9,,1000.3,,4
2025-08-03,30.2,26.0,34.7,91,11.9,,6.1,,1002.0,,8
2025-08-04,29.3,25.9,34.7,90,0.0,,8.3,,1002.6,,6
2025-08-05,28.1,24.9,33.8,91,9.9,,5.6,,1003.0,,7
2025-08-06,28.3,23.7,34.5,89,16.0,,7.5,,1004.0,,7
2025-08-07,30.3,23.5,34.8,78,6.1,,11.9,,1002.1,,2
2025-08-08,29.0,25.3,35.8,74,0.0,,8.0,,1003.0,,4
2025-08-09,29.2,24.0,35.8,83,86.1,,6.4,,1005.5,,6
2025-08-10,30.4,26.3,35.0,87,3.0,,6.5,,1004.4,,6
2025-08-11,27.6,25.6,35.0,88,3.0,,8.8,,1002.7,,7
2025-08-12,28.0,24.3,31.8,86,38.1,,8.7,,1001.9,,8
2025-08-13,30.6,26.4,34.6,78,0.5,,8.2,,1000.9,,8
2025-08-14,26.4,25.5,34.6,92,11.9,,13.0,,1004.6,,8
